動物的流水編號,動物的區域編號,動物所屬縣市代碼,動物所屬收容所代碼,動物的實際所在地,動物的類型,動物性別,動物體型,動物毛色,動物年紀,是否絕育,是否施打狂犬病疫苗,動物尋獲地,動物網頁標題,動物狀態,資料備註,其他說明,開放認養時間(起),開放認養時間(迄),動物資料異動時間,動物資料建立時間,動物所屬收容所名稱,圖片名稱(原始名稱),圖片名稱,圖片base64編碼,異動時間,cDate,地址,聯絡電話,
10501041501001,嘉義2015123101,15,71,嘉義市流浪動物收容所,狗,F,BIG,黑色,ADULT,N,N,民生南路,,OPEN,,,2016-01-04,2999-12-31,2017-05-24 22:38:19,2016-01-04 18:08:25,嘉義市流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/71/1451902328_71_2c14489a75fcf0d6a6735f305f4b9bc2.jpg,,,2017/5/25 上午 12:01:01,嘉義市彌陀路101號旁(環保局停車場內)。,05-2168661,
10603311901003,1060216,19,79,花蓮縣流浪犬中途之家,狗,F,MEDIUM,棕白,CHILD,T,T,壽豐鄉,,OPEN,進場日期: 106/03/31 注射: 八合一,990000000210054 106/04/20絕育,2017-03-31,2999-12-31,2017-05-24 22:38:18,2017-03-31 15:56:45,花蓮縣流浪犬中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/79/973905751e242056ec489219afc1bf4e.jpg,,,2017/5/25 上午 12:03:29,花蓮縣吉安鄉南濱路1段599號,038-421452,
10412251501018,嘉義2015122518,15,71,嘉義市流浪動物收容所,狗,M,BIG,黃色,ADULT,N,N,飼主送交,,OPEN,,,2015-12-25,2999-12-31,2017-05-24 22:38:15,2015-12-25 17:13:21,嘉義市流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/71/1451034849_71_bba6d40753e7de5d47ec2a654288021e.jpg,,,2017/5/25 上午 12:00:59,嘉義市彌陀路101號旁(環保局停車場內)。,05-2168661,
10604270601024,20170427010,6,61,,狗,F,MEDIUM,虎斑,ADULT,N,N,中壢區,,OPEN,,,2017-04-27,2999-12-31,2017-05-24 22:38:12,2017-04-27 16:37:01,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/e0b503cde22d4791439110d628ea5572.jpg,,,2017/5/25 上午 12:03:45,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10504080801001,105-0324,8,62,新竹市動物收容所,貓,M,SMALL,花,ADULT,T,N,北區,,OPEN,,     ,2016-04-08,2999-12-31,2017-05-24 22:38:12,2016-04-08 09:24:32,新竹市動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/62/2247710206350906223a283a11104ffe.jpg,,,2017/5/25 上午 12:01:19,新竹市南寮里海濱路250號,03-5368329,
10603291901006,1060207,19,79,花蓮縣流浪犬中途之家,狗,M,MEDIUM,黑白,CHILD,N,T,壽豐鄉,,OPEN,進場日期：106/03/29 注射：八合一,990000000210061,2017-03-29,2999-12-31,2017-05-24 22:38:08,2017-03-29 13:54:43,花蓮縣流浪犬中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/79/f068ff3a9a4276c9fb9c92369ec246cf.JPG,,,2017/5/25 上午 12:03:28,花蓮縣吉安鄉南濱路1段599號,038-421452,
10306060201041,103060308,2,49,臺北市,狗,M,SMALL,棕,ADULT,F,N,光明分隊,,OPEN,,,2014-06-06,2999-12-31,2017-05-24 22:38:05,2014-06-06 18:35:25,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1402050525_49_ad2dee290ac8cd29939b115ac3e1e4c6.jpg,,,2017/5/24 下午 11:59:44,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10501041501006,嘉義2015122904,15,71,嘉義市流浪動物收容所,狗,F,MEDIUM,黃色,ADULT,N,N,興達路,,OPEN,,,2016-01-04,2999-12-31,2017-05-24 22:38:04,2016-01-04 18:11:34,嘉義市流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/71/1451902327_71_cfbeca38be31ccb3cc2dfbe7b57510d2.jpg,,,2017/5/25 上午 12:01:01,嘉義市彌陀路101號旁(環保局停車場內)。,05-2168661,
10605151005007,10605020014,10,91,中途動物醫院,狗,F,MEDIUM,其他黑棕,CHILD,T,N,,,OPEN,我在南屯區 大原動物醫院開放認養 歡迎來電詢問04-23891108,,2017-05-15,2999-12-31,2017-05-24 22:38:01,2017-05-15 12:06:08,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/23e8b4514d0034791faa3a8b469ca507.png,,,2017/5/25 上午 12:03:59,,,
10603231901001,1060188,19,79,花蓮縣流浪犬中途之家,狗,F,MEDIUM,棕白,ADULT,T,T,秀林鄉,,OPEN,進場日期：106/03/23 注射：八合一,990000000208369 106/04/07絕育,2017-03-23,2999-12-31,2017-05-24 22:37:51,2017-03-23 10:06:06,花蓮縣流浪犬中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/79/b4102081fced4981a16433415accb906.JPG,,,2017/5/25 上午 12:03:26,花蓮縣吉安鄉南濱路1段599號,038-421452,
10407061401004,10407061401004,14,72,嘉義縣流浪犬中途之家,狗,M,SMALL,黑色,CHILD,F,N,民雄鄉,,OPEN,,,2015-07-06,2999-12-31,2017-05-24 22:37:44,2015-07-06 09:28:09,嘉義縣流浪犬中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/72/3955eae4cae4efe2799d1a1d5da2decd.jpg,,,2017/5/25 上午 12:00:28,嘉義縣民雄鄉松山村後山仔37~1號。,05-3620025辦公室；05-2724721中途之家,
10508010201011,105073107,2,49,臺北市,貓,M,MEDIUM,虎斑白,ADULT,F,N,和平東路2段,,OPEN,你好~我的名字叫小平，我的個性容易緊張，需要多一點的時間適應喔!!,21204,2016-08-04,2999-12-31,2017-05-24 22:37:36,2016-08-01 12:05:03,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/772eb3ad7c9bf0163972007e71e7640e.jpg,,,2017/5/25 上午 12:02:01,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10401131401005,10401131401005,14,72,嘉義縣流浪犬中途之家,狗,F,MINI,白色,CHILD,F,N,,,OPEN,,,2015-07-03,2999-12-31,2017-05-24 22:37:33,2015-01-13 13:44:10,嘉義縣流浪犬中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/72/097c59d7e1c952caed35c671d8a805ba.jpg,,,2017/5/25 上午 12:00:28,嘉義縣民雄鄉松山村後山仔37~1號。,05-3620025辦公室；05-2724721中途之家,
10602211901003,1060103,19,79,花蓮縣流浪犬中途之家,狗,F,MEDIUM,白色,ADULT,T,T,,,OPEN,進場日期:106/02/21 民眾拾獲 注射:七合一,990000000210153 106.03.21絕育,2017-02-21,2999-12-31,2017-05-24 22:37:29,2017-02-21 14:28:49,花蓮縣流浪犬中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/79/c6ec59b49c681bcc2b867c16a0741006.jpg,,,2017/5/25 上午 12:03:14,花蓮縣吉安鄉南濱路1段599號,038-421452,
10604071301011,106-L020D,13,89,斗六代養場,狗,M,BIG,棕色,ADULT,N,N,古坑鄉樟湖國小,,OPEN,,,2017-05-01,2999-12-31,2017-05-24 22:37:28,2017-04-07 15:17:45,雲林縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/89/1491551632_89_16f4614c8123e2a4e7f78885edb158ad.JPG,,,2017/5/25 上午 12:03:49,雲林縣斗六市雲林路二段517號,公告動物均安置於代收容動物醫院，請洽該動物醫院或代養場洽詢辦,
10604141301019,106-S030D,13,89,斗六代養場,狗,M,MEDIUM,黑棕,ADULT,N,N,西螺鎮漢光里,,OPEN,,,2017-05-01,2999-12-31,2017-05-24 22:37:21,2017-04-14 15:32:17,雲林縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/89/1492156222_89_320ad81d27a8e3bd5737865488d5b6ab.JPG,,,2017/5/25 上午 12:03:49,雲林縣斗六市雲林路二段517號,公告動物均安置於代收容動物醫院，請洽該動物醫院或代養場洽詢辦,
10604141301022,106-C016D,13,89,斗南代養場,狗,M,MEDIUM,黑色,ADULT,N,N,斗南鎮南昌里,,OPEN,,,2017-05-01,2999-12-31,2017-05-24 22:37:16,2017-04-14 15:42:31,雲林縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/89/1492156237_89_b787fef01c000f64b8a8632519d538f3.JPG,,,2017/5/25 上午 12:03:49,雲林縣斗六市雲林路二段517號,公告動物均安置於代收容動物醫院，請洽該動物醫院或代養場洽詢辦,
10605241005004,10605120006,10,91,中途動物醫院,狗,F,MEDIUM,其他黑棕,CHILD,T,N,,,OPEN,我在大里區 愛普生動物醫院開放認養 歡迎來電詢問04-24950118,,2017-05-24,2999-12-31,2017-05-24 22:37:12,2017-05-24 11:18:30,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/5908b3b520dbc95ce8c86c944abe1bdf.png,,,2017/5/25 上午 12:04:07,,,
10605010601008,20170430001,6,61,,狗,M,MEDIUM,黃,ADULT,T,N,楊梅區,,OPEN,,,2017-05-01,2999-12-31,2017-05-24 22:37:08,2017-05-01 15:58:42,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/5dc24c42587169c253e702d512f3e072.jpg,,,2017/5/25 上午 12:03:49,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10605191005010,10605120007,10,91,中途動物醫院,狗,M,MEDIUM,其他灰棕,CHILD,T,N,,,OPEN,我在 大里區中一寵物綜合醫院 開放認養 歡迎來電詢問04-24814507,,2017-05-19,2999-12-31,2017-05-24 22:36:52,2017-05-19 14:46:16,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/b58c7d98eb7b78e47c6d4d26f35e129a.png,,,2017/5/25 上午 12:04:04,,,
10605021101001,外狗5-1060501002,11,69,彰化縣流浪狗中途之家,狗,F,SMALL,白色,ADULT,F,T,田中鎮,,OPEN,106年5月1日進入收容所，捕捉或拾獲地點：田中鎮高鐵聯外道，即日起開放領養,,2017-05-02,2999-12-31,2017-05-24 22:36:49,2017-05-02 10:19:30,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/1493691454_69_5e1b79f972e44ef9044617b0fa28dde4.png,,,2017/5/25 上午 12:03:49,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638,
10605182101004,106-5-18-10,21,83,澎湖縣流浪動物收容中心,狗,M,SMALL,黃色,CHILD,F,F,馬公市,,OPEN,,,2017-05-18,2017-05-30,2017-05-24 22:36:39,2017-05-18 15:20:17,澎湖縣流浪動物收容中心,,http://animal-adoption.coa.gov.tw/uploads/animal_album/83/24ee4436ea91dd7a13b619b932429ed6.jpg,,,2017/5/25 上午 12:04:01,澎湖縣馬公市烏崁里260號,06-9213559,
10605021101002,B9-1060501003,11,69,彰化縣流浪狗中途之家,狗,F,MEDIUM,白色,ADULT,F,T,鹿港鎮,,OPEN,106年5月1日進入收容所，飼主送交，即日起開放領養,,2017-05-02,2999-12-31,2017-05-24 22:36:38,2017-05-02 10:21:01,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/1494905627_69_034e73e480f3cd9de6b7f5653977c4fd.png,,,2017/5/25 上午 12:03:49,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638,
10605231002005,10605010013,10,67,南屯園區,狗,M,MEDIUM,其他黑棕,CHILD,T,N,,,OPEN,,,2017-05-23,2999-12-31,2017-05-24 22:36:26,2017-05-23 08:59:04,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/8280b0ec00b755500158978c13083ae8.png,,,2017/5/25 上午 12:04:06,臺中市南屯區中台路601號,04-23850976,
10605111901002,1060289,19,79,花蓮縣流浪犬中途之家,狗,M,MEDIUM,黑白,ADULT,T,T,瑞穗鄉,,OPEN,進場日期：106/05/11 注射：八合一,990000000210141 106/05/16絕育,2017-05-11,2999-12-31,2017-05-24 22:36:20,2017-05-11 10:31:06,花蓮縣流浪犬中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/79/5dfa9020fd8ebac46364406ad5a28a1a.JPG,,,2017/5/25 上午 12:03:57,花蓮縣吉安鄉南濱路1段599號,038-421452,
10603100201011,106031004,2,49,臺北市,貓,M,MEDIUM,黃白,ADULT,F,N,北投區湖田里竹子湖路,,OPEN,右眼無視覺，口炎。 大家好~我的名字叫祐明，希望有好心人願意認養我，帶我回安穩的家照顧我~,23263,2017-05-03,2999-12-31,2017-05-24 22:36:14,2017-03-10 17:39:54,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/7c5cfc704a83d3168b7e6a3f6678a411.jpg,,,2017/5/25 上午 12:03:50,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10604211301004,106-N011D,13,89,斗六代養場,狗,M,BIG,黑色,ADULT,N,N,水林鄉蔦松村,,OPEN,,,2017-05-04,2999-12-31,2017-05-24 22:36:14,2017-04-21 13:59:22,雲林縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/89/1492761957_89_401335ef5e8463d941afd35b1468a62b.JPG,,,2017/5/25 上午 12:03:51,雲林縣斗六市雲林路二段517號,公告動物均安置於代收容動物醫院，請洽該動物醫院或代養場洽詢辦,
10605231002008,10605020014,10,67,南屯園區,狗,F,MEDIUM,其他黑棕,CHILD,T,N,,,OPEN,,,2017-05-23,2999-12-31,2017-05-24 22:36:13,2017-05-23 09:02:00,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/0cc29964ba69ba241d7904bad0904986.png,,,2017/5/25 上午 12:04:06,臺中市南屯區中台路601號,04-23850976,
10605041101001,外狗3-1060425002,11,69,彰化縣流浪狗中途之家,狗,M,MEDIUM,黑白,CHILD,F,F,員林鎮,,OPEN,106年4月25日進入收容所，捕捉或拾獲地點：員林市林厝交流道，即日起開放領養,,2017-05-04,2999-12-31,2017-05-24 22:35:58,2017-05-04 08:24:40,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/1493857081_69_7f0425a8a61e7d728ce2de027734ca96.png,,,2017/5/25 上午 12:03:51,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638,
10605041005015,10604090004,10,91,中途動物醫院,狗,M,MEDIUM,黑色,CHILD,T,N,,,OPEN,我在西屯區六順動物醫院等待認養~Tel:04-27015049~,,2017-05-04,2999-12-31,2017-05-24 22:35:43,2017-05-04 15:03:32,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/00cb259532950e517f10b20cb8ac1ceb.png,,,2017/5/25 上午 12:03:51,,,
10505070903001,F1050022,9,65,苗栗動物收容所,貓,F,MEDIUM,花色,ADULT,T,T,頭屋鄉,,OPEN,,,2016-05-07,2999-12-31,2017-05-24 22:35:40,2016-05-07 21:54:49,苗栗動物收容所--狗狗收容區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/65/4b08534e69c02821b20f3b91907d50e9.JPG,,,2017/5/25 上午 12:01:27,苗栗縣苗栗市新川里泉水窩1號,037-368997 (請於開放時間內來電),
10605040601003,20170503003,6,61,,狗,F,MEDIUM,黑,ADULT,F,N,龍潭區,,OPEN,,,2017-05-04,2999-12-31,2017-05-24 22:35:27,2017-05-04 16:10:55,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/5bec9ecfa88628e9ffe598e231c96c5a.jpg,,,2017/5/25 上午 12:03:51,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10605181005002,10604140019,10,91,中途動物醫院,狗,F,MEDIUM,黃白,CHILD,T,N,,,OPEN,我在北區 庚欣動物醫院開放認養 歡迎來電詢問04-22319663,,2017-05-18,2999-12-31,2017-05-24 22:35:26,2017-05-18 15:12:15,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/1e3b63b40c2b7e814696e1db2fddf8ac.png,,,2017/5/25 上午 12:04:01,,,
10605182101010,106-5-18-c12,21,83,澎湖縣流浪動物收容中心,貓,F,MINI,黑色,CHILD,F,F,馬公市,,OPEN,,,2017-05-18,2999-12-31,2017-05-24 22:35:12,2017-05-18 15:50:49,澎湖縣流浪動物收容中心,,http://animal-adoption.coa.gov.tw/uploads/animal_album/83/8627da3e7c7b4e02db2a02bf6556ccd8.jpg,,,2017/5/25 上午 12:04:01,澎湖縣馬公市烏崁里260號,06-9213559,
10605091101002,C5-1060508001,11,69,彰化縣流浪狗中途之家,狗,F,MEDIUM,黑色,CHILD,F,T,秀水鄉,,OPEN,106年5月8日進入收容所，捕捉或拾獲地點：秀水鄉彰馬街111號旁，即日起開放領養,,2017-05-09,2999-12-31,2017-05-24 22:34:29,2017-05-09 10:33:36,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/1494297049_69_e037fe91472981306d594ac3168b2907.png,,,2017/5/25 上午 12:03:54,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638,
10605091101003,C6-1060509007,11,69,彰化縣流浪狗中途之家,狗,M,MEDIUM,白灰黑,CHILD,F,T,員林鎮,,OPEN,106年5月9日進入收容所，捕捉或拾獲地點：員林市浮圳里員東路一段171巷48弄2號，即日起開放領養,,2017-05-09,2999-12-31,2017-05-24 22:34:22,2017-05-09 10:42:19,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/1494297510_69_e6d0e50c6619787bf6d1908be42f7f36.png,,,2017/5/25 上午 12:03:54,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638,
10605091002029,10603140004,10,67,,狗,M,MEDIUM,其他黑虎斑,CHILD,T,N,,,OPEN,我在北屯區"寶羅寵品-北屯店"等待主人的愛心認養喔！聯絡電話：04-22338017 台中市北屯路218號,,2017-05-09,2999-12-31,2017-05-24 22:34:13,2017-05-09 14:56:00,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/21f4527bb441f551b880db587e26a981.png,,,2017/5/25 上午 12:03:55,臺中市南屯區中台路601號,04-23850976,
10504270903001,F1050016,9,65,苗栗動物收容所,貓,M,SMALL,花色,ADULT,T,T,苗栗市,,OPEN,,,2016-04-27,2999-12-31,2017-05-24 22:33:52,2016-04-27 11:40:47,苗栗動物收容所--狗狗收容區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/65/04d2fff1f083c467201c50735e9ce9e7.JPG,,,2017/5/25 上午 12:01:24,苗栗縣苗栗市新川里泉水窩1號,037-368997 (請於開放時間內來電),
10601030201005,106010312,2,49,臺北市,狗,F,MEDIUM,黑,ADULT,F,N,敦化北路,,OPEN,大家好~ 我是MaLuco， 活潑快樂的我要的是一個陪我一輩子， 不論我變老變呆，不離不棄的家， 我對每個人都很友善，期待會遇見那個人， 合拍的感應，快快出現吧^^,22723,2017-05-10,2999-12-31,2017-05-24 22:33:51,2017-01-03 15:14:59,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/eef45825df2136bb9174d6894eb921a2.jpg,,,2017/5/25 上午 12:03:55,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10505080903007,F1050036,9,65,苗栗動物收容所,貓,F,MEDIUM,花色,ADULT,F,T,頭份鎮,,OPEN,,,2016-05-08,2999-12-31,2017-05-24 22:33:47,2016-05-08 20:25:57,苗栗動物收容所--狗狗收容區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/65/f4ba821177c63d68f3e4ec40c1b657a1.JPG,,,2017/5/25 上午 12:01:27,苗栗縣苗栗市新川里泉水窩1號,037-368997 (請於開放時間內來電),
10605111101001,A1-1060509008,11,69,彰化縣流浪狗中途之家,狗,M,MEDIUM,黃色,ADULT,F,T,員林鎮,,OPEN,106年5月9日進入收容所，捕捉拾獲地點：員林，即日起開放領養,,2017-05-11,2999-12-31,2017-05-24 22:33:24,2017-05-11 10:04:27,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/1494468136_69_02572537d8a95002e87130e8e6ffda25.png,,,2017/5/25 上午 12:03:56,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638,
10508030903005,105080305,9,65,苗栗縣動物保護防疫所,貓,F,SMALL,虎斑,CHILD,T,F,竹南鎮,,OPEN,,,2016-08-03,2999-12-31,2017-05-24 22:33:18,2016-08-03 15:06:03,苗栗動物收容所--狗狗收容區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/65/d8ed6f6c5b0ce6d44a2c640b8fe1a3a5.jpg,,,2017/5/25 上午 12:02:01,苗栗縣苗栗市新川里泉水窩1號,037-368997 (請於開放時間內來電),
10508110903010,105062401,9,65,苗栗縣動物保護防疫所,貓,F,MEDIUM,花,CHILD,F,N,苗栗市,,OPEN,,,2016-08-11,2999-12-31,2017-05-24 22:33:13,2016-08-11 14:51:56,苗栗動物收容所--狗狗收容區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/65/0cb65d08a6a499dcec33f2430a35ed5a.jpg,,,2017/5/25 上午 12:02:05,苗栗縣苗栗市新川里泉水窩1號,037-368997 (請於開放時間內來電),
10410161501011,10410161501011,15,71,嘉義市流浪動物收容所,狗,F,BIG,黃色,ADULT,N,N,新民路,,OPEN,,,2015-10-16,2999-12-31,2017-05-24 22:33:00,2015-10-16 13:47:04,嘉義市流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/71/ef54e5fc59eb896af82ab5b542b387fc.jpg,,,2017/5/25 上午 12:00:43,嘉義市彌陀路101號旁(環保局停車場內)。,05-2168661,
10605110201002,106051103,2,49,臺北市,貓,M,MEDIUM,黃,ADULT,F,N,老泉街,,OPEN,左前肢截肢,23871,2017-05-19,2999-12-31,2017-05-24 22:32:55,2017-05-11 14:34:45,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/22b33d80a80b6ccb056f9018801f780a.jpg,,,2017/5/25 上午 12:04:03,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10410161501015,10410161501015,15,71,嘉義市流浪動物收容所,狗,F,SMALL,棕色,CHILD,N,N,新民路,,OPEN,,,2015-10-16,2999-12-31,2017-05-24 22:32:52,2015-10-16 13:48:49,嘉義市流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/71/f1e2e635ab19cb04266ed7d01ed371db.jpg,,,2017/5/25 上午 12:00:43,嘉義市彌陀路101號旁(環保局停車場內)。,05-2168661,
10307040801002,103-0639,8,62,新竹市動物收容所,貓,M,SMALL,棕色,ADULT,F,T,北區,,OPEN,,,2014-07-04,2999-12-31,2017-05-24 22:32:52,2014-07-04 14:35:33,新竹市動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/62/39f556c83d7cefc68bf7ff51db129d86.JPG,,,2017/5/24 下午 11:59:49,新竹市南寮里海濱路250號,03-5368329,
10605111101004,外狗12-1060511001,11,69,彰化縣流浪狗中途之家,狗,M,SMALL,黃白,ADULT,F,T,彰化市,,OPEN,106年5月11日進入收容所，捕捉拾獲地點：彰化市公園路，106. 5.18 開放領養,,2017-05-11,2999-12-31,2017-05-24 22:32:38,2017-05-11 14:27:58,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/1494483966_69_63a137bd4742cc59a96c15a0ef3abf03.png,,,2017/5/25 上午 12:03:58,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638,
10410201501002,10410201501002,15,71,嘉義市流浪動物收容所,貓,M,BIG,黃白色,ADULT,N,N,,,OPEN,,,2015-10-20,2999-12-31,2017-05-24 22:32:36,2015-10-20 14:47:29,嘉義市流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/71/088cedfb66300cb4f0bccb0c10ae0646.jpg,,,2017/5/25 上午 12:00:44,嘉義市彌陀路101號旁(環保局停車場內)。,05-2168661,
